population,human,human,human,human,monkey W,monkey W,monkey W,monkey W,monkey E,monkey E,monkey E,monkey E
load,1,1,3,3,1,1,2,2,1,1,2,2
delay,short,long,short,long,short,long,short,long,short,long,short,long
,20,-6,17,29,-8.765323097,70.0338136,-11.65108748,-154.3579138,-13.82744432,-75.58515685,-4.865089823,-71.7138007
,-4,-25,-22,21,-26.67081427,87.28548172,-2.841352874,29.2139652,12.49397677,-32.19108883,39.94489881,34.75085454
,10,-5,11,-21,45.87983464,-0.788525806,37.09986786,-31.28874687,29.86927644,-26.38521129,99.41386304,-37.68881958
,-48,-19,-22,-47,26.56392019,-121.3367935,15.76961932,-149.4691531,-72.60437439,44.84471838,-162.9570535,27.57684098
,1,-18,-5,13,-13.43263761,27.0387586,-2.578202676,11.45288342,-14.81273317,-55.28382508,34.0863975,67.40180083
,16,-7,-18,38,-10.33893629,-41.48096976,-28.7047546,-7.641708636,3.403723303,-36.44145002,-29.44625877,-37.52251513
,10,-2,6,34,24.76771979,6.708827177,-6.864975141,-20.8021483,-45.29051186,-23.19147087,16.84662242,20.27424084
,-13,-36,-19,-8,-30.12962898,-7.165016936,-6.113489912,-4.212060737,-14.67658975,-31.16153675,49.8466226,2.373958251
,12,-12,7,-16,22.40172741,-21.9893794,-20.51960288,-73.37987273,48.52111455,-72.85101797,-11.35924925,161.6879381
,36,17,3,23,36.55196251,-48.74012759,162.0604014,-105.8709901,-111.007071,93.54156458,-52.21360734,21.85623721
,2,26,-35,-22,8.644232048,-99.81672505,35.21738881,-116.1972567,-23.56482891,6.195678773,32.08904087,58.26726403
,-17,-1,8,6,16.46142892,7.36580901,-8.659412758,-59.17733635,-72.53241707,152.7070023,-27.89722509,44.62777401
,-2,24,30,45,-3.591165484,41.53225501,73.77263755,-47.24703563,-68.6951258,24.12459227,-29.05482898,61.35021327
,-3,-23,28,42,37.50217358,2.422416277,46.05709001,177.3664335,-101.582996,18.83077765,-60.72967618,163.3161694
,19,-22,21,-125,7.453775726,33.92190897,-116.1714877,8.543665208,32.97615889,53.53971668,8.857574457,-64.15373323
,-36,-13,-53,30,62.33529404,-78.30468537,-6.215567607,4.02527602,-163.6075049,-38.18424738,-177.709733,-165.3453673
,-5,-12,1,9,-6.041924323,10.69669005,-8.220823815,-177.334974,-15.70098437,6.093917815,142.6581153,14.07619833
,-21,-12,9,-24,-7.39188232,-36.29727167,-58.6197239,-79.92435088,69.66162836,72.98744048,66.67302,85.1133616
,9,-26,-4,10,103.4794868,-44.71549802,-8.312661879,55.17168773,-49.23492429,32.02262064,169.1912954,145.1106181
,8,13,-15,112,-25.2747901,24.6373294,-8.120292749,62.44812243,105.3685375,26.60400253,-18.85115792,11.29817868
,-6,37,-23,25,2.656159335,-19.19553026,42.21376344,-171.6541499,114.1530119,44.57079643,-72.87283454,37.71029993
,5,-5,6,21,16.28486126,-22.22346793,78.37609274,125.1441698,-35.14596212,130.2954082,-104.4509433,33.49200893
,12,4,-9,-26,-33.31847548,-38.67212961,67.40730875,52.59267421,-59.22110759,-63.44412022,-67.24813828,-147.5668531
,10,14,1,4,-24.16258345,-10.40909304,27.22225705,18.26488093,130.2053244,-161.682983,30.98302457,72.34608955
,21,-7,-20,-13,1.851589983,-6.600322348,-16.96578859,-2.231833738,-78.70113621,102.9904473,57.60793906,-47.44691544
,-29,3,25,-7,-42.76697385,19.72229983,112.7038914,2.545086933,98.79176849,-8.10235582,-51.73651645,-54.69612531
,15,-9,-19,35,-6.615924518,-6.170600401,-97.68881973,-13.53896192,-118.80271,-20.32272812,-22.75318426,-165.0136946
,-16,17,-19,43,-1.787311834,60.10457563,64.9321213,40.97367662,-62.55160473,-21.28244173,38.42784937,162.4347262
,-14,3,28,46,-0.655421396,2.796356011,-158.8068776,34.24995041,-39.51791208,2.340987688,-39.85441871,36.99843124
,-2,-1,-15,-3,7.354299151,-8.123287858,-48.33458801,23.10363486,-113.6663987,-34.0684417,-61.71376659,-133.9687395
,12,6,0,11,35.99872253,31.8296235,-63.89476973,2.762135559,-49.80908031,118.4888858,28.92534826,9.861389378
,18,46,49,-26,15.58284168,59.42913282,21.63618736,55.08154691,24.55792476,-44.75074288,-115.080491,140.1030516
,3,-38,-32,-52,-18.92666824,-2.852456654,147.795194,-142.766737,109.3843619,53.67173403,66.14696851,44.71340374
,30,-6,26,-31,22.07706712,7.324513916,29.16730993,52.46031648,23.0173675,97.78668012,-26.1605273,175.3962074
,9,-12,-4,-19,40.04325308,-72.49796082,156.2194492,-38.21348286,32.53871692,79.95385238,-55.15906002,-100.5973351
,2,-1,16,32,0.977276265,18.02043895,29.82433786,-134.7067551,47.61415276,135.6405226,-155.314255,-119.3700506
,-11,-3,-6,169,48.71849392,-52.96675102,-11.27711211,67.40111117,-21.59061564,72.2090324,27.1839602,-132.5464507
,17,7,20,3,32.48897946,-23.08930827,21.98842461,-21.87870099,-90.12989984,-49.23905024,15.6273112,-119.0659255
,3,-3,-5,39,68.76896677,7.16698991,-17.53387298,-123.0575298,66.63591234,-19.36245694,-14.32722817,-19.92599705
,-23,-19,38,49,-56.15419973,-89.35118925,-67.41134462,72.97854759,-165.0174664,11.09004925,-163.9048403,138.8561971
,-49,14,20,11,27.62507803,-66.5841657,-56.44923783,17.33421534,-9.986497771,-2.789562049,-46.25973797,-74.13810538
,-6,16,11,-5,32.42722721,15.96155415,67.472316,128.4944166,-72.18713067,0.448561755,21.30572871,81.03420051
,40,2,11,3,13.35850533,-24.73220397,8.487255929,-98.77092016,24.68743511,44.26557654,133.67927,-11.43155902
,6,-7,38,17,-77.88439247,0.469537241,42.08755284,-28.0775813,-130.2907582,-16.29137921,-30.52181179,-128.8345018
,26,-16,8,20,43.89280744,-103.2571869,10.06440937,48.39214442,-64.45530927,59.56257429,-49.28589475,175.6802388
,-10,3,-27,29,-60.21960893,31.80552412,-20.06043013,-6.125551279,0.85233501,18.91329395,-83.45930299,-53.79803245
,-5,-3,51,25,91.56218537,-20.65323037,148.5717883,-31.66364924,-91.00716228,-11.7580953,23.9544015,-54.67996377
,-12,0,-4,-1,-33.0741667,-65.72662261,-112.700638,-112.1522746,-62.53672691,-36.54291145,36.22595033,-93.27366188
,5,25,-11,22,-17.18679614,102.1518577,-13.12950738,-10.57433404,-116.1993131,-96.45862181,-17.45595254,97.51204087
,23,-7,44,-13,-74.04230954,-10.23381956,-56.21309288,-20.45828161,-62.62523287,-21.61345703,-16.47116595,-43.97363473
,-8,15,1,-4,30.52267295,-56.72770259,30.20395275,40.27952938,117.0079989,72.36489205,115.6644551,-136.9324468
,-16,-4,3,-11,58.71427029,-22.94394211,70.18414121,40.2717242,117.8517827,-31.39738245,-12.59992042,-3.102426341
,22,4,-15,-8,-41.18735894,-85.50247372,-5.115275463,8.62649549,-61.29625622,-26.08499572,153.2064791,-16.19462895
,-20,1,9,28,29.78434358,-58.9337989,6.203421284,8.537972932,-18.91237496,23.94071333,6.805420207,-30.27777714
,-18,10,-44,37,-8.807776824,-62.55071911,5.784460923,49.12371962,51.32539914,-8.575501507,46.62701807,-28.09583388
,3,7,20,-8,22.39831551,30.11048256,28.49118517,-119.4679471,124.3083034,137.0946843,18.91678347,-11.26889969
,-1,-12,-1,17,18.87514155,-81.89551042,-16.63389934,33.41284104,-78.71923364,55.11867812,-46.13296005,73.21308757
,12,3,7,23,8.897410669,-4.755217522,25.62589597,69.23275874,86.00285885,-19.50402024,-93.49400172,12.97173843
,0,-7,47,-19,63.03342506,89.50030936,38.72635856,-5.769512393,-42.74373864,53.0589921,-89.21604427,-136.7992634
,-17,-43,17,20,-73.67746139,-14.2391561,85.04131276,10.41785575,-149.731611,65.27884413,177.6817919,40.00682857
,5,-3,7,-22,49.09649975,82.77299158,75.99952388,-79.96824263,-30.67087858,22.95409646,-6.732136321,-169.746537
,1,-21,25,-15,-12.8699839,8.780371736,-11.53552822,-51.53573183,-34.90434463,-63.6529981,154.7400048,121.0304804
,-4,4,-26,40,-34.2063408,29.05711424,-4.586124756,-57.91973823,-37.36348735,21.12337825,18.60739287,-37.32938952
,-5,3,-5,-79,32.65080957,4.700489759,117.2696201,10.57975248,5.012492,-15.2426517,26.18809621,-178.6413949
,8,12,10,25,-33.78650846,107.8604556,-108.4138366,53.1096769,74.35003339,-104.8160193,11.07803198,-109.3494062
,-5,20,-15,-10,-14.13085935,-33.90902012,38.18152227,22.95280097,-2.621858149,115.496305,-145.6668679,58.53632064
,3,-14,-3,41,6.349049093,-37.76940564,80.65499688,-16.13605655,-127.0614369,51.19719411,164.4839391,132.9659157
,5,56,26,-1,-13.77734072,14.64744346,-150.043754,69.99553677,-9.882591302,-23.65706916,-52.99947804,-67.02664906
,6,12,32,-5,-29.15627223,-1.654327021,-68.0523248,-13.95540566,58.69965613,-142.5937412,3.181813092,-150.1160064
,-3,-17,46,-142,19.21753278,-81.69784927,32.92481993,3.159789293,-148.8586317,-32.35645778,-23.28196828,-176.8773255
,33,-5,12,-4,29.70785021,-11.06281607,-42.63065523,46.85935416,-34.06154731,49.98071685,-41.89989994,42.32189292
,1,5,20,-23,-10.35836009,-43.69202408,65.38429448,64.3259059,-85.9954538,20.62730404,83.45797291,14.84955109
,9,15,9,-17,35.06146487,-61.04280717,79.93652502,89.63595851,39.76739182,-28.22465143,87.89970193,-90.73459355
,3,-14,6,-24,-10.18078314,-107.3389592,-8.666588286,11.33890809,-134.9329814,42.53288566,-55.53703725,44.70134001
,-34,-6,-6,-20,-21.90405176,27.6263842,-178.6673037,133.1414971,-29.98028894,-36.43836479,41.88252669,-40.16957597
,-8,12,23,64,14.96826353,12.16059274,-7.129718898,-30.23374169,-10.63239515,83.04357879,-137.9401556,163.8964404
,-37,-27,-1,-32,11.21334599,-23.19157543,-25.68192591,17.60761557,-62.31485458,-28.29388947,-11.36417061,129.6830264
,-28,-28,-8,-41,15.32965511,22.39221522,-68.71174541,10.30709337,27.3467057,-31.2650164,43.89658666,-104.9324056
,24,-5,0,-26,-37.17129346,-10.1100071,76.781934,64.28226672,89.38550347,82.9949648,150.9745226,-16.87454388
,6,12,-29,7,-16.45348768,-13.84642563,-8.425045191,-91.8876455,135.1059311,-65.22631986,-5.013588949,-54.7927778
,27,-1,-1,-1,-12.1029628,-23.02127562,132.720562,-125.3938145,4.189568546,86.12962173,-39.21420926,160.5697683
,12,36,16,38,33.59919511,30.45317541,-30.70367166,37.5932259,4.83121327,-30.83916838,-58.39129076,-64.42203184
,0,68,14,-3,28.23927033,-18.93719603,63.4712892,97.29538499,54.07541926,66.98758258,-62.13979136,-136.8046602
,-33,0,-11,-2,-17.24095222,12.21018014,58.82607072,-31.17914658,67.96221398,-141.3196105,-9.695101962,157.6076813
,3,22,-16,22,30.15751814,-75.29624723,95.60003849,23.60023827,49.80242401,114.2653951,84.66550887,-53.99428479
,1,-22,27,-9,-36.08475845,-86.46743318,-137.5915843,35.16249281,79.74819227,22.44756226,-47.70929079,33.65834713
,-6,2,-13,17,-0.04616468,25.94828336,35.81947831,29.24998422,-17.1626544,-106.4415084,20.27617962,-179.03503
,-8,3,-39,34,-3.859439608,11.2553364,-44.92969125,-43.89001786,45.11633993,-5.665354467,132.9112512,161.8841182
,-22,16,6,-167,-6.471678376,-27.81487539,-34.6071963,-94.5242407,70.20112954,65.21807871,-41.63951079,-67.84509881
,-3,-46,-76,5,17.95397323,-13.96944241,73.53122547,47.15385052,46.54355981,-7.621783566,41.21134867,67.67928337
,7,5,-10,14,-10.42986566,-40.52457772,34.34811348,-9.906803116,52.97811424,80.05965668,-25.87425105,-9.91911616
,-20,-31,2,7,-57.91974765,-13.60716445,30.42377524,27.97220193,-39.59286694,-10.5247757,58.45653797,23.14677031
,-3,0,1,4,20.66424159,22.64495508,-88.27055124,24.21414364,27.06206581,-56.03532949,-140.0156508,163.7493554
,-3,-26,-2,-24,53.22986806,32.59259815,71.33590726,49.80193295,8.757268112,-3.363634411,-144.5243188,63.38290511
,-34,-25,-21,-18,2.241267485,62.67016492,22.81643999,-55.36282829,141.9071891,-14.15391668,40.980526,-109.6853153
,-32,-20,-2,-109,-38.75664132,-1.14645349,4.847128946,53.23104154,38.72992498,83.79284893,119.3868971,-46.06085344
,17,4,55,-7,-2.242419647,-25.61515189,68.59303448,-25.25441516,-17.98542728,-62.45148123,172.1503389,-61.84174317
,2,-4,4,-46,-7.948370775,4.317024076,30.99843091,19.21097897,158.981826,-42.00186425,20.36806728,72.43809261
,18,40,2,13,36.03216441,-12.87585796,8.05938625,-46.88242997,62.82194731,-87.99718017,-4.075259991,-1.097486224
,2,-18,-26,13,143.851616,16.40191589,35.22220117,-119.6943767,-78.76615453,-18.66691427,127.4519912,27.91851956
,14,15,16,23,16.01975951,18.79598938,-28.93281925,77.79698165,102.6214063,-43.53482757,-1.058309373,-130.1061862
,-3,-7,-19,-29,50.41440092,24.58796645,-34.45299283,26.8020678,45.00975344,-33.01273885,-27.52053416,-74.05823659
,9,-3,-18,3,-18.30406067,-11.22154813,-53.96199634,18.31303013,3.22680693,47.78270431,-103.5741091,174.2894069
,-9,7,5,9,-5.00069466,-55.57539544,-5.860550315,-111.0001243,-49.37205215,-16.68109448,-37.1947757,57.5289159
,29,23,-11,3,49.69513858,34.8929525,-1.436708711,-22.74074348,-22.04909888,-78.02644543,5.856609005,5.44380116
,4,8,14,-7,29.09715587,-6.033497156,-121.3036165,72.81923476,7.014894096,1.398245205,-155.2344093,-149.7610071
,17,1,3,-63,-19.06558047,-24.74136603,-30.09871882,-33.21933524,60.81675421,15.81636941,-124.7407893,-122.8922195
,-8,-25,43,13,-16.44542008,-9.70678151,138.4871598,121.5452679,-127.7819634,57.6174087,153.6626881,-15.45856396
,1,9,29,6,-5.319775533,-23.87227609,-3.848469627,-35.21141846,-22.38822145,-33.28830627,-22.57721013,67.18610236
,21,35,-16,-155,6.816711889,-76.0837016,45.62416524,-37.49683674,-111.6735325,-72.48085164,107.1890368,75.28753936
,-5,-6,20,-11,7.251257197,123.2543666,-78.06535087,38.17734119,65.28391777,15.23829196,-78.43785399,161.8592666
,42,-9,29,-3,45.45727158,-9.996749206,-20.23583234,-36.84554944,-11.63228701,-11.03926417,-50.48074934,66.55609077
,9,15,-5,1,89.70008411,73.9439102,23.09662454,-83.99400426,57.60369622,19.21124777,41.3253247,-57.22729302
,6,-12,11,-41,62.6207057,8.406040442,108.6990752,-161.8896985,-162.7626946,-43.23155675,76.8977924,-18.47501446
,-1,22,-30,126,28.88890874,-5.816796025,-31.02356482,14.86745067,8.356030931,-34.68159419,-19.5416307,-126.2538278
,-20,-4,-39,-65,-2.895635468,10.61286786,-6.421450943,35.81173673,98.09475788,-11.33739141,-50.12586858,52.41007843
,13,16,-1,-16,-3.083017553,14.47818821,-68.1500102,-58.22320288,8.701338214,-40.26040685,-10.01184013,-103.0075035
,14,-24,-9,21,-31.99874556,53.34788863,-5.532220978,39.11723652,74.08725536,4.224834266,124.750994,-0.623514351
,25,-2,-4,-24,14.1713502,51.38753735,40.49277105,47.69161487,35.52077916,-38.63054337,32.44985417,77.52613951
,12,19,-17,-4,20.46684347,-6.014381901,-96.58195771,20.19688412,67.90571949,82.32034672,45.6012558,5.711216607
,5,13,40,97,-17.99109713,-46.26666936,-71.60562206,63.847507,-137.7312991,63.18092282,173.0850334,162.0178014
,-9,19,70,-63,6.136876117,119.9630453,86.44139551,8.242053549,-31.60275142,32.96295524,29.77188642,39.58083663
,4,28,0,-21,-42.79372795,-5.918170821,-22.43361423,-121.3722822,-20.41492932,9.009254451,-44.02235132,-148.2677109
,-44,8,12,14,-31.38634144,-32.61002785,9.895639204,148.4658962,-23.03736203,123.4975973,-10.83814739,164.798615
,47,-154,-31,5,-27.52820654,-7.487438878,41.15462771,-17.97628998,-14.48518655,9.956398961,-18.23698387,19.69951984
,-9,25,9,44,-66.90349339,,-37.28710295,6.721335405,-158.1753579,-117.9484004,-6.248957878,-59.87595896
,-41,10,7,2,11.81269583,,-64.8613677,51.41020324,61.90948987,-49.59043934,142.08631,108.8687347
,-11,2,-19,32,-63.72748642,,-13.42178413,60.79224524,75.68040775,-4.56408831,176.4033003,115.5755253
,18,-26,4,77,-64.04916714,,-59.6220237,116.6102855,59.40199919,103.7245299,-20.08467106,102.7237501
,-28,29,-17,-90,-55.7867599,,20.8333627,21.62902248,-60.00887641,66.89022925,-62.60006903,42.31093209
,6,-71,-67,-1,9.986771515,,-18.77078697,-10.49833389,-2.295128683,-176.6292556,77.61197714,83.21186045
,9,-9,-2,-3,-23.08056236,,139.5988986,82.40259626,-53.17190004,-22.54547306,3.007510289,103.5608226
,1,-56,9,35,6.775927728,,-15.3515103,-54.2906974,71.04575582,72.24810557,138.0746588,-28.71898809
,4,12,11,-5,-11.25,,178.8319029,-4.820741142,-115.9383988,-36.3218214,-2.287998609,-76.7563087
,-11,3,-24,2,3.358060971,,33.37279925,-173.1132338,89.63122157,14.08524414,49.10883453,33.17235154
,-1,5,15,28,-93.92144075,,-164.5516993,-71.49758482,80.99867888,108.1145619,71.0678778,132.2888112
,4,-8,8,-48,14.28194098,,128.8478705,67.08029268,-93.0608944,-121.3510258,142.1062999,-25.71146206
,-4,-22,-46,-51,13.07294911,,-113.4043306,-59.57846578,-13.19949647,-50.54800926,-23.79861339,166.8993355
,-11,3,4,-7,37.2186339,,60.85134604,130.4786411,-60.87194127,-7.088928067,-112.5773202,73.81944373
,-10,2,4,-179,-7.175951015,,-5.775840645,29.52598223,8.413507912,60.84935815,-5.99510546,-23.55194513
,13,2,20,1,-18.57213001,,-116.796875,82.46972657,-97.33462304,-9.054786736,179.715658,66.28639469
,20,8,-31,-11,36.38301429,,-62.21009618,-56.43809749,-20.22483912,37.38864548,-47.11381428,-101.7086989
,-49,9,12,27,-16.08777995,,62.88588165,39.68426992,-52.65140245,90.65966313,-124.5749776,-171.6961847
,6,-3,-2,-2,29.75269748,,-29.07613725,34.60705521,-21.43024535,-8.126141041,-132.1896349,18.19383798
,8,-59,-2,16,-8.248823505,,157.8561922,47.83756167,101.5670263,36.59778563,88.19107974,10.49659665
,-11,5,2,138,-5.344967255,,-18.22900182,-73.67288263,143.6631356,86.55321732,39.87050044,-41.76979083
,16,19,6,-40,-35.7497922,,-158.3370729,160.3387638,33.65764177,-66.80140949,-112.0661941,3.904059052
,13,-20,40,-24,-27.80686205,,-108.4038954,50.84764178,-51.95296051,95.54044037,-48.09184031,-177.2264202
,5,5,15,-55,-50.23146539,,100.7423802,64.29216994,120.7177992,71.24851165,6.666639351,-57.56734987
,0,5,42,-151,27.51151832,,-35.67793641,-40.46624053,-12.01119215,0.86694553,42.16329245,-110.3255046
,2,-53,-8,-5,9.019946333,,-27.86554039,61.5493739,-9.991050136,51.73965837,37.78334157,163.3587836
,-3,-1,7,60,46.47858134,,-5.986538829,-85.96357457,-16.85274734,-15.22319539,-22.79162769,-62.52645844
,-16,-10,19,121,50.5278562,,3.625758706,20.11585883,-84.34612196,-49.13874767,19.83699452,-129.4456355
,-16,6,-37,-133,-32.26010629,,-49.00511133,36.76455861,71.11474867,69.93683197,-178.5152424,-36.92879178
,-4,30,-18,22,-33.42712294,,-6.959289432,-85.41795052,-55.47075405,-107.2788158,12.59678761,109.6774078
,-6,16,15,14,-12.68933281,,-41.74003701,-34.95988583,38.18500306,-52.4586873,143.3919739,-40.44844097
,-21,28,12,-10,-25.09865327,,-45.39352907,-2.731577298,101.7187859,32.86665835,85.29548112,8.109406644
,-6,48,-7,8,23.10831407,,-147.5618349,64.95754461,175.886929,64.83949179,19.98773115,-35.62484864
,-4,8,-4,16,56.64901702,,0.101937943,-166.9306788,36.12659687,24.63235167,-4.307486033,63.55410715
,-13,-14,17,-21,-34.1592894,,-54.805224,65.85052618,86.23051898,66.81097294,33.22997108,72.64540161
,-21,-35,2,26,-17.9383676,,30.45593884,41.48957486,153.2112637,75.14865397,-54.30321868,-51.59482118
,-11,33,43,-7,-0.05472125,,61.29208163,-24.76795293,-22.16666455,52.75411542,75.64664701,63.7642515
,1,-3,-3,-6,-66.80140949,,-46.50964498,102.6520593,-55.69167851,-3.211184978,-17.58212123,55.67966627
,9,-3,-17,41,-23.81896486,,-4.902346074,-158.9211774,67.18758202,-14.62939996,29.81386379,-164.9376582
,10,-11,-14,64,20.12893915,,36.06267574,-4.911101802,63.61204066,-65.79027437,69.48204869,-175.0364952
,-7,-5,-14,10,-11.00283766,,28.25175966,176.2631182,-27.01964013,-67.70734629,-20.88012644,62.65103843
,-8,-9,17,-14,18.02599961,,-12.20160217,155.4315518,-57.84355617,-37.817353,-41.52214366,54.483326
,-15,-7,-17,1,-6.658092892,,-155.0446005,23.43146467,116.2699327,-37.10299421,62.77801525,-55.0403007
,-23,-23,65,-22,43.59008149,,141.3949295,-5.875986878,37.81505118,-41.96827185,-88.28860355,-115.0148551
,5,4,3,-73,-7.378547413,,2.056967087,-5.03243302,-37.83846301,39.27385071,-133.2619393,-175.3751168
,-9,23,23,-6,57.15890281,,21.05344568,-11.05372626,-54.42946926,-102.0559024,43.56557049,110.3723375
,-3,29,0,1,-1.77015622,,-77.7453135,-60.78921226,-7.597740561,87.79739634,42.8001687,-29.51567598
,0,27,-11,-9,-21.62858567,,34.25215538,2.03413694,-34.52936644,-65.988817,76.44279398,-179.2889066
,10,-8,-13,5,-8.312298186,,-59.14427728,7.582634464,12.33064665,-8.763723067,-170.4142958,139.1732974
,15,3,-27,9,26.7809532,,118.765426,-27.26058875,122.1873545,-24.94497283,68.59529981,124.6384542
,-3,0,3,6,-10.80161824,,78.02271353,46.8391615,107.0432529,24.77022944,49.76371999,75.16949335
,-11,-10,6,15,36.5160069,,120.3621268,30.09315275,-65.6465943,6.466272896,-23.12123036,-38.66446313
,1,10,-11,-21,-25.59310605,,26.97391759,85.07054918,29.15027379,-57.19989893,-41.21767412,177.1427518
,7,13,22,13,85.38029306,,-137.3964302,13.2873949,29.23544609,90.64038917,32.53604399,40.9288687
,-3,-5,-2,-6,-140.3029072,,-25.46278624,67.36899225,31.04935513,-59.68672127,115.9696011,-83.33992375
,-1,-22,-2,-13,34.72174207,,-37.84945402,73.01112463,-67.22027635,-99.40733587,-46.5226405,-66.69301745
,-28,-8,13,22,29.51794004,,-32.04965502,-74.44095454,-24.31932124,12.13653275,74.85354596,-4.666854302
,2,-23,15,7,51.92437121,,62.15904397,41.5999614,-37.92870881,-12.98752502,-31.07849659,35.68394001
,-2,0,-7,9,-10.93876773,,8.609320177,47.5939989,-0.893618548,115.7357765,-42.76635105,60.82918126
,4,1,6,34,-9.49090167,,-10.88892429,65.91086053,-68.07472835,-12.47978615,8.004153438,-39.88983552
,2,42,-27,7,33.7225605,,7.227739658,20.5042714,17.96090583,68.49056996,-48.45883019,71.91067425
